DS_TO_MF_execute_ls,ALPHAPR
P.WS.GR.CMS.MERCH_TRMNL.7.START.APPL_RES,P.JW.GR.CMS.MERCH_TRMNL.7.START.APPL_RES.WAIT.60
P.JW.GR.CMS.MERCH_TRMNL.7.W4ETLW4_APPL_ACCEPT_ERROR_HANDLING.BAT,P.WS.GR.CMS.MERCH_TRMNL.7.START.APPL_RES
P.JW.GR.CMS.MERCH_TRMNL.2.START.APPL_RES.WAIT.60,P.FL.GR.CMS.MERCH_TRMNL.2.STATUS.APPL_RES-500-692-715-987-727
P.JW.GR.CMS.MERCH_TRMNL.7.RBDXADVAPL001100_,P.JW.GR.CMS.MERCH_TRMNL.7.OPEN_CHANNEL.W4.IMP.ACC.RES
P.FL.GR.CMS.MERCH_TRMNL.7.STATUS.APPL_RES,P.JW.GR.CMS.MERCH_TRMNL.7.RBDXADVAPL001100_
P.FL.GR.CMS.MERCH_TRMNL.7.STATUS.APPL_ACCEPT,P.JW.GR.CMS.MERCH_TRMNL.7.W4ETLW4_APPL_ACCEPT_ERROR_HANDLING.BAT
COSMOS.WS.SANITY.EXECUTE,COSMOS.WS.SANITY.STATUS_LOOP
P.FL.GR.CMS.DISPUTES.MOVE.TMPFPPELW4.TO.SSIS.SUBFLOW,P.JW.GR.CMS.VISA.DISPUTES.SNKDLB001A.OUTCTFGR.MISSING
P.FT.GR.CMS.VISA.DISPUTES.MOVE.OUTCTFGR.FROM.ISERIES.TO.SSIS,P.FL.GR.CMS.VISA.DISPUTES.SUBFOLDER.1
P.FT.GR.CMS.VISA.DISPUTES.MOVE.OUTCTFGR.FROM.ISERIES.TO.SSIS,P.FL.GR.CMS.VISA.DISPUTES.SUBFOLDER.1-273
P.J4.GR.CMS.DISPUTES.PRDLIB.CLSTVDISP,END__L.GR.CMS.DISPUTES.MOVE.TMPFPPELW4.FROM.ISERIES.TO.SSIS.SUBFLOW
P.FL.GR.CMS.VISA.DISPUTES.SUBFOLDER.1,CLSTVDISP
P.JW.GR.CMS.CLOSE_CHANNEL.DISPUTES.W4.IMP.ACC.RES,P.WS.GR.CMS.MC_INC_HIST.START.MC_INC_HIST-778
P.WS.GR.CMS.MC_INC_HIST.START.MC_INC_HIST,P.JW.GR.CMS.MC_INC_HIST.START.MC_INC_HIST.WAIT.60-778
P.JW.GR.CMS.MC_INC_HIST.START.MC_INC_HIST.WAIT.60,P.FL.GR.CMS.MASTERCARD.DISPUTES.SUBFLOW2-778
P.FL.GR.CMS.MASTERCARD.DISPUTES.SUBFLOW2,P.JW.GR.CMS.OPEN_CHANNEL.DISPUTES.W4.IMP.ACCEPT.RES-778
P.FT.GR.CMS.DISPUTES.MOVE.TMPFPPELW4.FROM.ISERIES.TO.SSIS,P.FL.GR.CMS.DISPUTES.SUBFOLDER.1
CLSTMDISP,P.JW.GR.CMS.DISPUTES.SNKDLB001A.TMPFPPELW4.MISSING
P.FL.GR.CMS.DISPUTES.SUBFOLDER.1,CLSTMDISP
P.JW.GR.CMS.CLOSE_CHANNEL.DISPUTES.W4.IMP.ACC.RES,P.WS.GR.CMS.MC_INC_HIST.START.MC_INC_HIST
P.WS.GR.CMS.MC_INC_HIST.START.MC_INC_HIST,P.JW.GR.CMS.MC_INC_HIST.START.MC_INC_HIST.WAIT.60
P.JW.GR.CMS.MC_INC_HIST.START.MC_INC_HIST.WAIT.60,P.FL.GR.CMS.MASTERCARD.DISPUTES.SUBFLOW2
P.FL.GR.CMS.MASTERCARD.DISPUTES.SUBFLOW2,P.JW.GR.CMS.OPEN_CHANNEL.DISPUTES.W4.IMP.ACCEPT.RES
P.JW.GR.CMS.ATM_MENU.CLSF_UPD.ATM_MENU_CLASSIFIER_.TXT.ARCHIVE,P.JW.GR.CMS.ATM_MENU.CLSF_UPD.NO.FILES
P.JW.GR.CMS.ATM_MENU.CLSF_UPD.MFETLW4_MIGRATE_CLASSIFIER.BAT,P.JW.GR.CMS.ATM_MENU.CLSF_UPD.XADVAPL001100_.COUNT_FILES.BAT-940
P.FL.GR.CMS.ATM_MENU.CLSF_UPD.SUBFLOW,P.JW.GR.CMS.ATM_MENU.CLSF_UPD.ATM_MENU_CLASSIFIER_.TXT.ARCHIVE
P.WS.GR.CMS.ATM_MENU.CLSF_UPD.START.APPL_IMPORT,P.JW.GR.CMS.ATM_MENU.CLSF_UPD.START.APPL_IMPORT.WAIT.60
P.JW.GR.CMS.ATM_MENU.CLSF_UPD.XADVAPL001100_.1,P.WS.GR.CMS.ATM_MENU.CLSF_UPD.START.APPL_IMPORT
P.JW.GR.CMS.ATM_MENU.CLSF_UPD.START.APPL_IMPORT.WAIT.60,P.FL.GR.CMS.ATM_MENU.CLSF_UPD.STATUS.APPL_IMPORT6
P.FL.GR.CMS.ATM_MENU.CLSF_UPD.STATUS.APPL_IMPORT6,P.WS.GR.CMS.ATM_MENU.CLSF_UPD.START.APPL_ACCEPT
P.WS.GR.CMS.ATM_MENU.CLSF_UPD.START.APPL_ACCEPT,P.JW.GR.CMS.ATM_MENU.CLSF_UPD.START.APPL_ACCEPT.WAIT.60
P.JW.GR.CMS.ATM_MENU.CLSF_UPD.START.APPL_ACCEPT.WAIT.60,P.FL.GR.CMS.ATM_MENU.CLSF_UPD.STATUS.APPL_ACCEPT5
P.WS.GR.CMS.ATM_MENU.CLSF_UPD.START.APPL_RES,P.JW.GR.CMS.ATM_MENU.CLSF_UPD.START.APPL_RES.WAIT.60
P.JW.GR.CMS.ATM_MENU.CLSF_D.W4ETLW4_APPL_ACC_ERROR_HANDLING.BAT,P.WS.GR.CMS.ATM_MENU.CLSF_UPD.START.APPL_RES
P.JW.GR.CMS.ATM_MENU.CLSF_UPD.START.APPL_RES.WAIT.60,P.FL.GR.CMS.ATM_MENU.CLSF_UPD.STATUS.APPL_RES
P.FL.GR.CMS.ATM_MENU.CLSF_UPD.STATUS.APPL_RES,P.FT.GR.CMS.ATM_MENU.CLSF_UPD.RBDXADVAPL001100_
P.FL.GR.CMS.ATM_MENU.CLSF_UPD.STATUS.APPL_ACCEPT5,P.JW.GR.CMS.ATM_MENU.CLSF_D.W4ETLW4_APPL_ACC_ERROR_HANDLING.BAT
P.FT.GR.CMS.ATM_MENU.CLSF_UPD.ATM_MENU_CLASSIFIER_.TXT,P.JW.GR.CMS.ATM_MENU.CLSF_UPD.MFETLW4_MIGRATE_CLASSIFIER.BAT-938
P.JW.GR.CMS.ATM_MENU.CLSF_UPD.ATM_MENU_CLASSIFIER_.TXT.ARCHIVE,P.JW.GR.CMS.ATM_MENU.CLSF_UPD.NO.FILE
P.JW.GR.CMS.ATM_MENU.CLSF_UPD.MFETLW4_MIGRATE_CLASSIFIER.BAT,P.JW.GR.CMS.ATM_MENU.CLSF_UPD.XADVAPL001100_.COUNT_FILES.BAT
P.JW.GR.CMS.ATM_MENU.CLSF_UPD.ATM_MENU_CLASSIFIER_.TXT.ARCHIVE,END_P.FL.GR.CMS.ATM_MENU.CLSF_UPD
P.FL.GR.CMS.ATM_MENU.CLSF_UPD.M.SUBFLOW,P.JW.GR.CMS.ATM_MENU.CLSF_UPD.M.ATM_MENU_CLASSIFIER_.TXT.ARCHIVE
P.JW.GR.CMS.ATM_MENU.CLSF_UPD.XADVAPL001100_,P.JW.GR.CMS.ATM_MENU.CLSF_UPD.CLOSE_CHANNEL.WAY4
P.JW.GR.CMS.ATM_MENU.CLSF_UPD.M.XADVAPL001100_,P.WS.GR.CMS.ATM_MENU.CLSF_UPD.M.START.APPL_IMPORT
P.WS.GR.CMS.ATM_MENU.CLSF_UPD.M.START.APPL_IMPORT,P.JW.GR.CMS.ATM_MENU.CLSF_UPD.M.START.APPL_IMPORT.WAIT.60
P.JW.GR.CMS.ATM_MENU.CLSF_UPD.M.START.APPL_IMPORT.WAIT.60,P.FL.GR.CMS.ATM_MENU.CLSF_UPD.M.STATUS.APPL_IMPORT
P.WS.GR.CMS.ATM_MENU.CLSF_UPD.M.START.APPL_ACCEPT,P.JW.GR.CMS.ATM_MENU.CLSF_UPD.M.START.APPL_ACCEPT.WAIT.60
P.FL.GR.CMS.ATM_MENU.CLSF_UPD.M.STATUS.APPL_IMPORT,P.WS.GR.CMS.ATM_MENU.CLSF_UPD.M.START.APPL_ACCEPT
P.JW.GR.CMS.ATM_MENU.CLSF_UPD.M.START.APPL_ACCEPT.WAIT.60,P.FL.GR.CMS.ATM_MENU.CLSF_UPD.M.STATUS.APPL_ACCEPT5
P.WS.GR.CMS.ATM_MENU.CLSF_UPD.M.START.APPL_RES,P.JW.GR.CMS.ATM_MENU.CLSF_UPD.M.START.APPL_RES.WAIT.60
P.JW.GR.CMS.ATM_MENU.CLSF_M.W4ETLW4_APPL_ACC_ERROR_HANDLING.BAT,P.WS.GR.CMS.ATM_MENU.CLSF_UPD.M.START.APPL_RES
P.JW.GR.CMS.ATM_MENU.CLSF_UPD.M.START.APPL_RES.WAIT.60,P.FL.GR.CMS.ATM_MENU.CLSF_UPD.M.STATUS.APPL_RES
P.FL.GR.CMS.ATM_MENU.CLSF_UPD.M.STATUS.APPL_RES,P.FT.GR.CMS.ATM_MENU.CLSF_UPD.M.RBDXADVAPL001100_
P.FL.GR.CMS.ATM_MENU.CLSF_UPD.M.STATUS.APPL_ACCEPT,P.JW.GR.CMS.ATM_MENU.CLSF_M.W4ETLW4_APPL_ACC_ERROR_HANDLING.BAT
P.J4.GR.CMS.400.SNKDLB001.UC4CLMR1,P.J4.GR.CMS.400.SNKDLB001.UC4CLCR1-992
UC4CLCR1,CTMCLER1
P.FT.GR.POS.CPMERCHANTSTOMELLON,UC4CLMR1-992
P.FT.GR.POS.CPTERMINALSTOCARDLINK,UC4CLMR1-992
P.FT.GR.POS.CPTERMINALSTOCARDLINK,UC4CLMR1-550-992
P.FT.GR.POS.CPMERCHANTSTOCARDLINK,UC4CLMR1
P.FT.GR.POS.CPMERCHANTSTOTERMINALS.EDPS.ARCHIVE,UC4CLMR1
P.FT.GR.POS.CPMERCHANTSTOEDPS.ARCHIVE,UC4CLMR1
P.FT.GR.POS.CPMERCHANTSTOCARDLINK.ARCHIVE,P.FT.GR.POS.CPMERCHANTSTOCARDLINK
P.FT.GR.POS.CPMERCHANTSTOMELLON.ARCHIVE,P.FT.GR.POS.CPMERCHANTSTOMELLON
P.FT.GR.POS.CPTERMINALSTOCARDLINK.ARCHIVE,P.FT.GR.POS.CPTERMINALSTOCARDLINK
P.FT.GR.POS.CPTERMINALSTOMELLON.ARCHIVE,P.FT.GR.POS.CPTERMINALSTOMELLON
P.FT.GR.POS.CPMERCHANTSTOEDPS,P.FT.GR.POS.CPMERCHANTSTOEDPS.ARCHIVE
P.FT.GR.POS.CPMERCHANTSTOTERMINALS.EDPS,P.FT.GR.POS.CPMERCHANTSTOTERMINALS.EDPS.ARCHIVE
P.FL.GR.CMS.DIASCUP.CUPI.ATM.INCOMING,P.FL.GR.CMS.DIASCUP.CUPI.POS.INCOMING
P.FT.GR.CMS.CUPIATM.FROM.V0000Z0445.TO.WAY4.BACKUP,P.WS.GR.CMS.CUPIATM.START.UPI_BIN_TABLE_IMPORT
P.FT.GR.CMS.CUPIATM.IFR.FROM.V0000Z0445.TO.CARD.DEP,P.FT.GR.CMS.CUPIATM.FROM.V0000Z0445.TO.WAY4.BACKUP
P.FT.GR.CMS.CUPIATM.IFO.07BIN.FROM.V0000Z0445.TO.WAY4,P.FT.GR.CMS.CUPIATM.FROM.V0000Z0445.TO.WAY4.BACKUP
P.FT.GR.CMS.CUPIATM.IFD.01AERR.FROM.V0000Z0445.TO.WAY,P.FT.GR.CMS.CUPIATM.FROM.V0000Z0445.TO.WAY4.BACKUP
P.FT.GR.CMS.CUPIATM.IFD.FCP.FROM.V0000Z0445.TO.WAY4,P.FT.GR.CMS.CUPIATM.FROM.V0000Z0445.TO.WAY4.BACKUP
P.FT.GR.CMS.CUPIATM.IFD.01ACOM.FROM.V0000Z0445.TO.WAY4,P.FT.GR.CMS.CUPIATM.FROM.V0000Z0445.TO.WAY4.BACKUP
P.FT.GR.CMS.CUPIATM.IFD.01AFEEDTL.FROM.V0000Z0445.TO.WAY4,P.FT.GR.CMS.CUPIATM.FROM.V0000Z0445.TO.WAY4.BACKUP
P.JW.GR.CMS.CUPIATM.UPI_GET_ATM_PROD.CMD,P.FT.GR.CMS.CUPIATM.IFD.01ACOM.FROM.V0000Z0445.TO.WAY4
P.JW.GR.CMS.CUPIATM.UPI_GET_ATM_PROD.CMD,P.FT.GR.CMS.CUPIATM.IFD.01AERR.FROM.V0000Z0445.TO.WAY
P.JW.GR.CMS.CUPIATM.UPI_GET_ATM_PROD.CMD,P.FT.GR.CMS.CUPIATM.IFD.01AFEEDTL.FROM.V0000Z0445.TO.WAY4
P.JW.GR.CMS.CUPIATM.UPI_GET_ATM_PROD.CMD,P.FT.GR.CMS.CUPIATM.IFD.FCP.FROM.V0000Z0445.TO.WAY4
P.JW.GR.CMS.CUPIATM.UPI_GET_ATM_PROD.CMD,P.FT.GR.CMS.CUPIATM.IFO.07BIN.FROM.V0000Z0445.TO.WAY4
P.JW.GR.CMS.CUPIATM.UPI_GET_ATM_PROD.CMD,P.FT.GR.CMS.CUPIATM.IFR.FROM.V0000Z0445.TO.CARD.DEP
P.JW.GR.CMS.CUPIATM.INCOMING.FILE.ARCHIVE,END_P.FL.GR.CMS.DIASCUP.CUPI.ATM.INCOMING
P.FL.GR.CMS.CUPIATM.STATUS.NBG_UPI_AUDIT_TRAILER_FILE_IMPORT,P.JW.GR.CMS.CUPIATM.INCOMING.FILE.ARCHIVE
P.FL.GR.CMS.CUPIATM.STATUS.UPI_BIN_TABLE.IMPORT,P.WS.GR.CMS.CUPIATM.START.NBG_UPI_AUDIT_TRAILER_FILE_IMPORT
P.WS.GR.CMS.CUPIATM.START.NBG_UPI_AUDIT_TRAILER_FILE_IMPORT,P.JW.GR.CMS.CUPIATM.START.NBG_UPI_AUDIT_TRAILER_IMPORT.WAIT.60
P.WS.GR.CMS.CUPIATM.START.UPI_BIN_TABLE_IMPORT,P.JW.GR.CMS.CUPIATM.START.UPI_BIN_TABLE_IMPORT.WAIT.60
P.JW.GR.CMS.CUPIATM.START.UPI_BIN_TABLE_IMPORT.WAIT.60,P.FL.GR.CMS.CUPIATM.STATUS.UPI_BIN_TABLE.IMPORT
P.JW.GR.CMS.CUPIATM.START.NBG_UPI_AUDIT_TRAILER_IMPORT.WAIT.60,P.FL.GR.CMS.CUPIATM.STATUS.NBG_UPI_AUDIT_TRAILER_FILE_IMPORT
P.FL.GR.CMS.DIASCUP.CUPI.POS.INCOMING,END_P.FL.GR.CMS.DIASCUP.CUPI.INCOMING
P.FT.GR.CMS.CUPIPOS.FROM.V0000Z0445.TO.WAY4.BACKUP,P.WS.GR.CMS.CUPIPOS.START.NBG_UPI_AUDIT_TRAILER_FILE_IMPORT
P.JW.GR.CMS.CUPIPOS.DELETE.TRIGGER.FILE,P.FT.GR.CMS.CUPIPOS.FROM.V0000Z0445.TO.WAY4.BACKUP
P.FT.GR.CMS.CUPIPOS.IFR.FROM.V0000Z0445.TO.NBGPAY,P.FT.GR.CMS.CUPIPOS.FROM.V0000Z0445.TO.WAY4.BACKUP
P.FT.GR.CMS.CUPIPOS.IFC.51R.FROM.V0000Z0445.TO.WAY4,P.JW.GR.CMS.CUPIPOS.DELETE.TRIGGER.FILE
P.JW.GR.CMS.CUPIPOS.UPI_GET_POS_PROD.CMD,P.FT.GR.CMS.CUPIPOS.IFC.51R.FROM.V0000Z0445.TO.WAY4
P.FT.GR.CMS.CUPIPOS.IFC.51S.FROM.V0000Z0445.TO.WAY4,P.JW.GR.CMS.CUPIPOS.DELETE.TRIGGER.FILE
P.JW.GR.CMS.CUPIPOS.UPI_GET_POS_PROD.CMD,P.FT.GR.CMS.CUPIPOS.IFC.51S.FROM.V0000Z0445.TO.WAY4
P.FT.GR.CMS.CUPIPOS.IFD.01AERR.FROM.V0000Z0445.TO.WAY,P.JW.GR.CMS.CUPIPOS.DELETE.TRIGGER.FILE
P.JW.GR.CMS.CUPIPOS.UPI_GET_POS_PROD.CMD,P.FT.GR.CMS.CUPIPOS.IFD.01AERR.FROM.V0000Z0445.TO.WAY
P.FT.GR.CMS.CUPIPOS.IFD.01AFEEDTL.FROM.V0000Z0445.TO.WAY4,P.JW.GR.CMS.CUPIPOS.DELETE.TRIGGER.FILE
P.JW.GR.CMS.CUPIPOS.UPI_GET_POS_PROD.CMD,P.FT.GR.CMS.CUPIPOS.IFD.01AFEEDTL.FROM.V0000Z0445.TO.WAY4
P.FT.GR.CMS.CUPIPOS.IFD.FCP.FROM.V0000Z0445.TO.WAY4,P.JW.GR.CMS.CUPIPOS.DELETE.TRIGGER.FILE
P.JW.GR.CMS.CUPIPOS.UPI_GET_POS_PROD.CMD,P.FT.GR.CMS.CUPIPOS.IFD.FCP.FROM.V0000Z0445.TO.WAY4
P.FT.GR.CMS.CUPIPOS.IFR.FROM.V0000Z0445.TO.CARD.DEP,P.JW.GR.CMS.CUPIPOS.DELETE.TRIGGER.FILE
P.JW.GR.CMS.CUPIPOS.UPI_GET_POS_PROD.CMD,P.FT.GR.CMS.CUPIPOS.IFR.FROM.V0000Z0445.TO.CARD.DEP
P.FT.GR.CMS.CUPIPOS.IFR.FROM.V0000Z0445.TO.CARD.DEP,P.FT.GR.CMS.CUPIPOS.IFR.FROM.V0000Z0445.TO.NBGPAY
P.JW.GR.CMS.CUPIATM.DELETE.PREVIOUS.DATE.FOLDER,END_P.FL.GR.CMS.DIASCUP.CUPI.POS.INCOMING
P.JW.GR.CMS.CUPIPOS.INCOMING.FILE.ARCHIVE,P.JW.GR.CMS.CUPIATM.DELETE.PREVIOUS.DATE.FOLDER
P.FL.GR.CMS.CUPIPOS.STATUS.NBG_UPI_INWARD_PROCESSING,P.JW.GR.CMS.CUPIPOS.INCOMING.FILE.ARCHIVE
P.WS.GR.CMS.CUPIPOS.START.NBG_UPI_AUDIT_TRAILER_FILE_IMPORT,P.JW.GR.CMS.CUPIPOS.STATUS.NBG_UPI_AUDIT_TRAILER_IMPORT.WAIT.60
P.FL.GR.CMS.CUPIPOS.STATUS.NBG_UPI_AUDIT_TRAILER_FILE_IMPORT,P.WS.GR.CMS.CUPIPOS.START.NBG_UPI_INWARD_PROCESSING
P.WS.GR.CMS.CUPIPOS.START.NBG_UPI_INWARD_PROCESSING,P.JW.GR.CMS.CUPIPOS.START.NBG_UPI_INWARD_PROCESSING.WAIT.60
P.JW.GR.CMS.CUPIPOS.START.NBG_UPI_INWARD_PROCESSING.WAIT.60,P.FL.GR.CMS.CUPIPOS.STATUS.NBG_UPI_INWARD_PROCESSING
P.JW.GR.CMS.CUPIPOS.STATUS.NBG_UPI_AUDIT_TRAILER_IMPORT.WAIT.60,P.FL.GR.CMS.CUPIPOS.STATUS.NBG_UPI_AUDIT_TRAILER_FILE_IMPORT
P.JW.GR.CMS.MSP.MPGS_NON_EVO.COP.IIC.XML,P.FT.GR.CMS.MSP.MPGS_NON_EVO.MOV.INST.IIC.XML
P.FT.GR.CMS.MSP.MPGS_NON_EVO.MOV.INST.IIC.XML,P.FT.GR.CMS.MSP.MPGS_NON_EVO.TO.SSIS.OUT.IIC_DOCUMENTS_MPGS_.XML
P.FT.GR.CMS.MSP.MPGS_NON_EVO.TO.SSIS.OUT.IIC_DOCUMENTS_MPGS_.XML,P.JW.GR.CMS.MSP.MPGS_NON_EVO.UFX_LOAD_MSP.BAT
P.JW.GR.CMS.MSP.MPGS_NON_EVO.ECMPDSI9.FAILURE.LOG,P.JW.GR.CMS.MSP.MPGS_NON_EVO.COP.IIC.XML
P.JW.GR.CMS.MSP.MPGS_NON_EVO.UFX_LOAD_MSP.BAT,P.JW.GR.CMS.MSP.MPGS_NON_EVO.CMS_UFX_LOAD_MSP_INSTL.BAT
P.JW.GR.CMS.MSP.MPGS_NON_EVO.CMS_UFX_LOAD_MSP_INSTL.BAT,P.JW.GR.CMS.MSP.MPGS_NON_EVO.DIR
P.FT.GR.CMS.EDW.VALID.MSP_MPGS_NON_EVO_INC.IIC_DOCUMENTS_.XML,P.JW.GR.EDW.ECMPDSI9.MPGS_NON_EVO
P.FT.GR.CMS.MPGS_NON_EVO.TSI0.MASTERCARD.MOVE_AZURE_XML_FILE,P.FT.GR.CMS.EDW.VALID.MSP_MPGS_NON_EVO_INC.IIC_DOCUMENTS_.XML
P.JW.GR.EDW.ECMPDSI9.MPGS_NON_EVO,P.FT.GR.CMS.EDW.MSP.MPGS_NON_EVO.ECMPDSI9.LOGS
P.FT.GR.CMS.EDW.MSP.MPGS_NON_EVO.ECMPDSI9.LOGS,P.JW.GR.CMS.MSP.MPGS_NON_EVO.ECMPDSI9.FAILURE.LOG
P.FL.GR.CMS.TSI0.MASTERCARD.FILE.DOWNLOAD_NON_EVO,P.FL.GR.CMS.MSP.PROCESS.MPGS_NON_EVO
CBSCPEAC,CBSREMA
CBSREMA,CBSCPLGA
CBSCPLGA,CBSBKLGA
CBSBKLGA,CBSBKEMA
CBSBKEMA,ENDFOLDER
CBSCPEFL,CBSREMF
CBSREMF,CBSCPLGF
CBSCPLGF,CBSBKLGF
CBSBKLGF,CBSBKEMF
CBSBKEMF,ENDFOLDER
CBSEWOUP_LOOP,CBSSXWR2
CBSSXWR2,CBSFTXY1
CBSFTXW1,CBSSXWRO
CBSSXWRO,CBEEWOUP
CBEEWOUP,CBSEWOUP_LOOP
CBSSXAP2,CBSFTXW2
CBSEWOU2_LOOP,CBSSXAP2
CBSFTXW2,CBSSXAPV
CBSSXAPV,CBEEWOU2
CBEEWOU2,CBSEWOU2_LOOP
CBSFTX21,CBSSX020
CBSSX020,CBEEOFDD
CBSSX12A,CBSSX120
CBSSX120,CBSNDUM
CBSSX120,CBSPX022
CBSFTX20,CBSPX020
CNMMOVE1,CBSFTX20
IFT00B20,CBSFTX21
CBSPX022,CBSFTX22
CBSFTX22,CNMMOVE2
CBEEOFDE,CBSEOFDE_LOOP
CBSEOFDD_LOOP,CBEEOFDE
CBEEOFDD,CBSEOFDD_LOOP
CBSEDCL2_LOOP,CBSSX12A
CBEEDCL2,CBSEDCL2_LOOP
CBSEOFDE_LOOP,CBEEDCL2
CBSPX020,CBEECDEN
CBEECDEN,CBSECDEN_LOOP
CBSECDEN_LOOP,CBSPX021
CBSPX021,IFT00A20
CBSSXDF2,CBSFTXY3
CBSEDOU2_LOOP,CBSSXDF2
CBSFTXW3,CBSSXDF1
CBSSXDF1,CBEEDOU2
CBEEDOU2,CBSEDOU2_LOOP
CBSSXDF4,CBSFTXY4
CBSEDOUP_LOOP,CBSSXDF4
CBSFTXW4,CBSSXDF3
CBSSXDF3,CBEEDOUP
CBEEDOUP,CBSEDOUP_LOOP
CBSFTXPF,CBSSXPOF
CBSSXPOF,CBSFTXPG
CBSFTXTR,CBSSXTR1
CBSSXTR1,CBEELSTB
CBSELSTB_LOOP,CBSSXTR2
CBSSXTR2,CBSFTXTS
CBEELSTB,CBSELSTB_LOOP
CBEACCRU,CBSACCRU_LOOP
CBSFTXIN,CBSSXIN1
CBSSXIN1,CBEEMIBJ
CBEEMIBJ,CBSEMIBJ_LOOP
CBSEMIBJ_LOOP,CBSSXIN2
CBSSXIN2,CBSFTXIO
CBSFTXNR,CBSSXTE1
CBSSXTE1,CBEETEXJ
CBEETEXJ,CBSETEXJ_LOOP
CBSETEXJ_LOOP,CBSSXTE2
CBSSXTE2,CBSFTXNS
CBSFTXBM,CBSSXLBM
CBSSXLBM,CBEETACC
CBEETACC,CBSETACC_LOOP
CBSETACC_LOOP,CBSSXLBO
CBSSXLBO,CBSFTXBO
CBECPSCO,CBSCPSCO_LOOP
CBECMBOD,CBSCMBOD_LOOP
CBECMSOD,CBSCMSOD_LOOP
CBECCBLD,CBSCCBLD_LOOP
CBECCSLD,CBSCCSLD_LOOP
CBECPBCO,CBSCPBCO_LOOP
CBSEDWCD,CBSE012
CBSEDWCD,CBSE025
CBSEDWCD,CBSE038
CBSEDWCD,ICBDI2I
CBSE038,CBSE010
CBSSE010,CBSFTE12
CBSSEA10,CBSFTE13
CBSSE012,CBSFTE16
CBSSE025,CBSFTE29
CBSE038,CBSE053
CBSSE038,CBSFTE40
CBSSE053,CBSFTE54
CBSEDW1,CBSEDW2
CBSEDW1,ICBDMFN
CBSENDEX,CBSEDW1
CBSSE001,CBSFTE01
CBSSEA01,CBSFTE02
CBSSE040,CBSFTE41
CBSEDW2,CBSEDW3
CBSEDW2,CBSEDW4
CBSSE002,CBSFTE03
CBSSEA02,CBSFTE04
CBSSE003,CBSFTE05
CBSSEA03,CBSFTE06
CBSSE006,CBSFTE07
CBSSEA06,CBSFTE08
CBSSE008,CBSFTE57
CBSSE009,CBSFTE10
CBSSEA09,CBSFTE11
CBSSE011,CBSFTE14
CBSSEA11,CBSFTE15
CBSSE015,CBSFTE17
CBSSEA15,CBSFTE18
CBSSE017,CBSFTE19
CBSSEA17,CBSFTE20
CBSSE020,CBSFTE21
CBSSEA20,CBSFTE22
CBSSE020,ICBDQLC
CBSSE020,CBSSE070
CBSSEA20,ICBDQLC
CBSSEA20,CBSSE088
CBSSEA20,CBSSEA70
CBSSE021,CBSFTE23
CBSSEA21,CBSFTE24
CBSSE022,CBSFTE25
CBSSEA22,CBSFTE26
CBSSE024,CBSFTE27
CBSSEA24,CBSFTE28
CBSSE026,CBSFTE32
CBSSEA26,CBSFTE33
CBSSE027,CBSFTE34
CBSSE028,CBSFTE35
CBSSEA28,CBSFTE36
CBSSE029,CBSFTE37
CBSSEA29,CBSFTE38
CBSSE042,CBSFTE43
CBSSE043,CBSFTE44
CBSSE044,CBSFTE45
CBSSE057,CBSSE044
CBSSE045,CBSFTE46
CBSSE046,CBSFTE47
CBSSE047,CBSFTE48
CBSSE048,CBSFTE49
CBSSE049,CBSFTE50
CBSSE050,CBSFTE51
CBSSE051,CBSFTE52
CBSSE052,CBSFTE53
CBSSE054,CBSFTE55
CBSSE057,CBSFTE56
CBSSE057,ICBDQLC
CBSSE066,CBSFTE09
CBSSE070,CBSFTE58
CBSSEA70,CBSFTE59
CBSSE071,CBSFTE60
CBSSEA71,CBSFTA71
CBSSE072,CBSFTE62
CBSSEA72,CBSFTE63
CBSSEB72,CBSFTB72
CBSSE073,CBSFTE64
CBSSEA73,CBSFTE65
CBSSE074,CBSFTE66
CBSSEA74,CBSFTE67
CBSWTRAN_LOOP,CBSSEA74
CBSSE075,CBSFTE68
CBSSE076,CBSFTE69
CBSSE077,CBSFTE70
CBSSEA77,CBSFTA77
CBSSE080,CBSFTE73
CBSSEA80,CBSFTE74
CBSSE081,CBSFTE75
CBSSEA81,CBSFTA81
CBSSE082,CBSFTE76
CBSSEA82,CBSFTE77
CBSSE083,CBSFTE78
CBSSEA83,CBSFTE79
CBSSE084,CBSFTE84
CBSSE085,CBSFTE85
CBSSE086,CBSFTE086
CBSSE030,CBSFTE39
CBSWTRAN_LOOP,CBSSE030
CBSSE078,CBSFTE71
CBSSE079,CBSFTE72
CBSSEA79,CBSFTE81
CBSSE087,CBSFTE87
CBSSE088,CBSFT088
CBSSE089,CBSFT089
CBSSE090,CBSFT090
CBSSE091,CBSFT091
CBSSE092,CBSFT092
CBSSE093,CBSFT093
CBSSE094,CBSFT094
CBSSE095,CBSFT095
CBSSEA95,CBSFTA95
CBSSE096,CBSFT096
CBSSEA96,CBSFTA96
CBSSE097,CBSFT097
CBSSE098,CBSFT098
CBSSEA99,CBSFTA99
CBSSE099,CBSFT099
CBSSEC01,CBSFTC01
CBSSEC02,CBSFTC02
CBSSEC03,CBSFTC03
CBSSEC04,CBSFTC04
CBSSEC05,CBSFTC05
CBSSEC08,CBSFTC08
CBSSEC09,CBSFTC09
CBSSEC10,CBSFTC10
CBSSEC11,CBSFTC11
